0.30402 10240
0.50822 11264
0.508746 12288
0.509436 13312
0.510126 14336
0.510816 15360
0.711161 16384
0.712592 17408
0.71329 18432
0.714153 19456
0.714498 20480
0.71536 21504
0.716223 22528
0.716567 23552
0.915533 24576
0.916964 25600
0.917826 26624
0.918171 27648
0.919033 28672
0.919378 29696
0.919723 30720
0.921103 31744
0.921965 32768
0.92231 33792
0.922655 34816
1.11973 35840
1.12008 36864
1.12134 37888
1.1222 38912
1.12254 39936
1.12289 40960
1.12427 41984
1.12461 43008
1.12496 44032
1.1253 45056
1.12565 46080
1.12754 47104
1.12841 48128
1.12875 49152
1.1291 50176
1.12944 51200
1.12979 52224
1.3241 53248
1.32445 54272
1.32479 55296
1.32617 56320
1.32704 57344
1.32738 58368
1.32773 59392
1.32807 60416
1.32842 61440
1.33031 62464
1.33066 63488
1.331 64512
1.33135 65536
1.33169 66560
1.33204 67584
1.33238 68608
1.33531 69632
1.33566 70656
1.33652 71680
1.33687 72704
1.33721 73728
1.33756 74752
1.3379 75776
1.33825 76800
1.33859 77824
1.5283 78848
1.52865 79872
1.52899 80896
1.52934 81920
1.52968 82944
1.53158 83968
1.53244 84992
1.53279 86016
1.53313 87040
1.53348 88064
1.53382 89088
1.53417 90112
1.53451 91136
1.53486 92160
1.53779 93184
1.53813 94208
1.53848 95232
1.53882 96256
1.53917 97280
1.53951 98304
1.53986 99328
1.5402 100352
1.54055 101376
1.54089 102400
1.54486 103424
1.54521 104448
1.54555 105472
1.54693 106496
1.54728 107520
1.54762 108544
1.54797 109568
1.54831 110592
1.54866 111616
1.549 112640
1.54935 113664
1.54969 114688
1.55004 115712
1.55038 116736
1.73267 117760
1.73302 118784
1.73336 119808
1.73371 120832
1.73405 121856
1.7344 122880
1.73474 123904
1.73768 124928
1.73802 125952
1.73888 126976
1.73923 128000
1.73957 129024
1.73992 130048
1.74026 131072
1.74061 132096
1.74095 133120
1.7413 134144
1.74164 135168
1.74199 136192
1.74233 137216
1.74268 138240
1.74716 139264
1.74751 140288
1.74785 141312
1.7482 142336
1.74854 143360
1.74889 144384
1.74923 145408
1.74958 146432
1.74992 147456
1.75027 148480
1.75061 149504
1.75096 150528
1.7513 151552
1.75165 152576
1.75199 153600
1.75751 154624
1.75786 155648
1.7582 156672
1.75855 157696
1.76044 158720
1.76079 159744
1.76113 160768
1.76148 161792
1.76182 162816
1.76217 163840
1.76251 164864
1.76286 165888
1.7632 166912
1.76355 167936
1.76389 168960
1.76424 169984
1.76458 171008
1.76493 172032
1.76527 173056
1.76562 174080
1.76596 175104
1.93705 176128
1.93739 177152
1.93774 178176
1.93808 179200
1.93843 180224
1.93877 181248
1.93912 182272
1.93946 183296
1.93981 184320
1.94015 185344
1.94412 186368
1.94446 187392
1.94481 188416
1.94619 189440
1.94653 190464
1.94688 191488
1.94722 192512
1.94757 193536
1.94791 194560
1.94826 195584
1.9486 196608
1.94895 197632
1.94929 198656
1.94964 199680
1.94998 200704
1.95033 201728
1.95067 202752
1.95102 203776
1.95636 204800
1.95671 205824
1.95705 206848
1.9574 207872
1.95774 208896
1.95809 209920
1.95843 210944
1.95878 211968
1.95912 212992
1.95947 214016
1.95981 215040
1.96016 216064
1.9605 217088
1.96085 218112
1.96119 219136
1.96671 220160
1.96706 221184
1.9674 222208
1.96775 223232
1.96947 224256
1.96982 225280
1.97016 226304
1.97051 227328
1.97085 228352
1.9712 229376
1.97154 230400
1.97189 231424
1.97223 232448
1.97258 233472
1.97292 234496
1.97327 235520
1.97361 236544
1.97396 237568
1.9743 238592
1.97465 239616
1.97499 240640
2.14142 241664
2.14176 242688
2.14212 243712
2.14246 244736
2.14281 245760
2.14315 246784
2.1435 247808
2.14384 248832
2.14419 249856
2.14453 250880
2.1485 251904
2.14884 252928
2.14919 253952
2.15057 254976
2.15091 256000
2.15126 257024
2.1516 258048
2.15195 259072
2.15229 260096
2.15264 261120
2.15298 262144
2.15333 263168
2.15367 264192
2.15402 265216
2.15436 266240
2.15471 267264
2.15505 268288
2.1554 269312
2.16092 270336
2.16126 271360
2.16161 272384
2.16195 273408
2.1623 274432
2.16264 275456
2.16299 276480
2.16333 277504
2.16368 278528
2.16402 279552
2.16437 280576
2.16471 281600
2.16506 282624
2.1654 283648
2.16575 284672
2.17127 285696
2.17161 286720
2.17195 287744
2.1723 288768
2.17402 289792
2.17437 290816
2.17471 291840
2.17541 128000
2.17558 127120
2.17575 126680
2.17592 126240
2.1761 125800
2.17627 125360
2.17644 124920
2.17661 124480
2.17679 124040
2.17696 123600
2.17713 123160
2.1773 122720
2.17748 122280
2.17765 121840
2.17782 121400
2.17799 120960
2.17817 120520
2.17834 120080
2.17851 119640
2.17868 119200
2.17886 118760
2.17903 118320
2.1792 117880
2.17937 117440
2.17955 117000
2.34562 116560
2.34579 116120
2.34597 115680
2.34614 115240
2.34632 114800
2.34649 114360
2.34666 113920
2.34684 113480
2.34701 113040
2.34718 112600
2.34736 112160
2.34753 111720
2.3477 111280
2.34788 110840
2.34805 110400
2.34822 109960
2.34839 109520
2.34857 109080
2.34874 108640
2.34891 108200
2.35271 107760
2.35288 107320
2.35305 106880
2.35322 106440
2.3534 106000
2.35357 105560
2.35478 105120
2.35495 104680
2.35512 104240
2.35529 103800
2.35547 103360
2.35564 101376
2.35581 100352
2.35598 99328
2.35616 98304
2.35633 97280
2.3565 96256
2.35667 95232
2.35685 94208
2.35702 93184
2.35719 92160
2.35736 91136
2.35754 90112
2.35771 89088
2.35788 88064
2.35805 87040
2.35823 86016
2.3584 84992
2.35857 83968
2.35874 82944
2.35892 81920
2.35909 80896
2.35926 79872
2.35943 78848
2.35961 77824
2.35978 76800
2.36512 75776
2.3653 74752
2.37961 77824
2.58743 78848
2.59399 79872
2.79215 80896
2.7987 81920
2.99652 82944
3.00377 83968
3.20124 84992
3.20848 86016
3.40596 87040
3.4132 88064
3.61067 89088
3.61792 90112
3.81504 91136
3.82298 92160
4.01976 93184
4.02769 94208
4.22448 95232
4.23241 96256
4.42919 97280
4.43713 98304
4.63357 99328
4.64219 100352
4.83828 101376
4.84691 102400
5.043 103424
5.05162 104448
5.24772 105472
5.25634 106496
5.45209 107520
5.4614 108544
5.6568 109568
5.66025 108544
5.66043 107586
5.6606 107107
5.66077 106628
5.66094 106149
5.66112 105670
5.66129 105191
5.66146 104712
5.66163 104232
5.66181 103753
5.66198 103274
5.66215 102795
5.66232 102316
5.6625 101837
5.66267 101358
5.66284 100879
5.66301 100399
5.66319 99920
5.66336 99441
5.66353 98962
5.6637 98483
5.66388 98004
5.66405 97525
5.66422 97046
5.66439 96567
5.66457 96087
5.66474 95608
5.66491 95129
5.66508 94650
5.66526 94171
5.66543 93692
5.6656 93213
5.66577 92734
5.66595 92254
5.66612 91775
5.66629 91296
5.66646 90817
5.66664 90338
5.66681 89859
5.66698 89380
5.66715 88901
5.66733 88421
5.6675 87942
5.85376 87463
5.85393 86984
5.85411 86505
5.85428 86026
5.85445 85547
5.85462 85068
5.8548 84589
5.85497 84109
5.85514 83630
5.85531 83151
5.85549 82672
5.85566 82193
5.85583 81714
5.856 81235
5.85618 80756
5.85635 80276
5.85652 79797
5.85669 79318
5.85687 78839
5.85704 78360
5.85721 77881
5.85738 77402
5.85756 76923
5.85773 76444
5.8579 75964
5.85807 75485
5.85824 75006
5.85842 73728
5.85859 72704
5.85876 71680
5.85893 70656
5.85911 69632
5.85928 68608
5.85945 67584
5.85962 66560
5.8598 65536
5.85997 64512
5.86014 63488
5.86031 62464
5.86049 61440
5.86066 60416
5.86083 59392
5.86463 63488
6.06969 64512
6.07521 65536
6.27441 66560
6.27993 67584
6.47912 68608
6.48464 69632
6.6835 70656
6.6897 71680
6.88821 72704
6.89442 73728
7.09293 74752
7.09914 75776
7.29765 76800
7.30385 77824
7.50202 78848
7.50892 79872
7.70673 80896
7.71363 81920
7.91145 82944
7.91835 83968
8.11617 84992
8.12307 86016
8.32054 87040
8.32813 88064
8.52526 89088
8.53284 90112
8.72997 91136
8.73756 92160
